Providence,7.05,.397,.372,.550,52.2,53.9,7.7,9.8,.509,15.4,30.3,.290
Purdue,7.80,.363,.401,.607,57.2,60.5,7.1,10.1,.583,14.6,35.0,.258
Quinnipiac,-5.15,.266,.433,.543,50.7,55.8,9.3,5.7,.513,16.4,29.3,.197
Radford,-3.33,.269,.413,.509,50.0,48.3,9.9,5.0,.483,18.4,28.1,.180
Rhode Island,1.35,.370,.289,.534,51.3,56.4,10.5,18.8,.510,18.7,27.8,.236
Rice,-0.33,.296,.434,.573,50.5,59.9,7.3,4.5,.546,16.0,25.7,.215
Richmond,3.14,.292,.432,.553,47.8,58.8,11.6,6.2,.524,12.9,23.1,.210
Rider,-4.41,.274,.282,.486,50.0,49.5,9.9,7.9,.449,14.4,28.9,.199
Robert Morris,-5.10,.280,.323,.549,49.5,49.7,8.6,9.9,.515,18.3,27.7,.214
Rutgers,6.31,.268,.311,.523,51.6,60.5,11.0,11.7,.494,15.3,29.5,.191
Sacramento State,-4.87,.285,.342,.515,46.7,48.5,9.3,8.0,.489,15.8,22.1,.191
Sacred Heart,-8.37,.252,.390,.538,51.1,53.9,7.7,5.9,.510,17.2,31.4,.184
Saint Francis (PA),-7.73,.294,.309,.500,49.8,51.9,9.3,7.3,.473,15.4,31.2,.194
Saint Joseph's,3.14,.245,.450,.524,51.3,54.3,6.9,5.9,.504,16.8,26.2,.162
Saint Louis,3.28,.325,.305,.559,54.7,53.3,9.5,8.7,.520,15.6,34.2,.250
Saint Mary's (CA),5.01,.243,.373,.555,53.5,52.8,11.0,6.2,.528,15.4,27.7,.183
Saint Peter's,-2.33,.369,.300,.516,52.5,53.7,10.9,13.7,.480,18.1,32.7,.252
Sam Houston State,-1.03,.251,.417,.514,52.6,55.7,10.8,7.5,.500,15.9,28.5,.149
Samford,-1.82,.275,.436,.547,51.3,47.8,10.5,9.4,.517,16.4,29.5,.203
San Diego State,5.47,.305,.306,.520,51.6,50.2,12.0,14.3,.490,16.4,26.3,.211
San Diego,2.04,.263,.281,.509,50.7,40.4,7.5,8.9,.478,16.4,27.1,.188
San Francisco,4.91,.282,.452,.563,53.9,47.8,10.8,11.9,.540,16.2,30.6,.196
San Jose State,4.52,.219,.457,.530,46.1,55.3,7.2,8.1,.510,17.3,21.3,.150
Santa Clara,3.85,.271,.315,.576,50.3,52.1,8.9,8.4,.547,14.9,22.8,.206
Seattle,-3.33,.266,.465,.530,50.3,53.7,9.9,9.6,.494,14.0,25.2,.205
Seton Hall,8.86,.337,.364,.529,52.8,40.8,10.2,13.5,.485,14.9,33.2,.256
Siena,-3.62,.289,.341,.524,48.0,41.5,9.3,10.1,.489,16.4,23.9,.214
