Middle Tennessee,-2.6150137279979138
Milwaukee,-2.3860607294577054
Minnesota,3.2802911206317606
Mississippi State,2.854976011412215
Mississippi Valley State,-7.201738730411467
Ole Miss,2.555647170631813
UMKC,-1.4533314951390959
Missouri State,1.9249315870688801
Missouri,3.084210588596929
Monmouth,-1.4908308614443049
Montana State,-1.3100557178429455
Montana,-1.0700277196428154
Morehead State,0.4224981563314742
Morgan State,-1.9293563608359205
Mount St. Mary's,-0.5440782316427488
Murray State,0.29758253852866634
Navy,0.5803730631987394
Omaha,-3.267759166520208
Nebraska,0.8772489173530535
UNLV,-0.00861377465127336
Nevada,1.3682128602517825
New Hampshire,-1.3814573860143922
New Mexico State,0.5374418290795361
New Mexico,-1.9103607400930551
New Orleans,-3.1498649070989297
Niagara,-2.5682805141363443
Nicholls State,-0.8442214611099045
NJIT,-2.789566058234352
Norfolk State,-1.5608446507286473
North Alabama,-1.3468067846186393
UNC Asheville,-2.1073571714348005
North Carolina A&T,-2.1415944116588728
North Carolina Central,-3.4531557932450103
UNC Greensboro,1.0428338088788918
NC State,2.582659786662261
UNC Wilmington,-1.213457690199767
UNC,4.058884882743508
North Dakota State,0.7150319050873623
North Dakota,-1.898790794919653
North Florida,-2.4530137656011872
North Texas,1.8538153935297106
Northeastern,0.35189028720593546
Northern Arizona,-3.654416346444643
Northern Colorado,-0.2465260800241612
Northern Illinois,-3.1675940601584647
Northern Iowa,0.2970952477646067
Northern Kentucky,-1.063084496520944
Northwestern State,-3.2587774917638423
Northwestern,1.3298311101633211
Notre Dame,2.3818776743913497
Oakland,-1.6006303380951723
Ohio State,4.6744900193180685
Ohio,1.2196969744526414
Oklahoma State,3.517920941945172
Oklahoma,3.473831297056099
Old Dominion,0.323199014772446
Oral Roberts,-0.013489694455636692
Oregon State,2.432237276973271
Oregon,3.5977703852545564
Pacific,1.3272365625193632
Penn State,3.2148941701734657
Penn,0.7941
Pepperdine,0.8735387259537386
Pitt,1.893377110278089
Portland State,-1.8957275189572598
Portland,-3.1202267794755985
Prairie View,-1.5373970450159224
Presbyterian,-3.7953544776884436
Princeton,0.7321
Providence,2.5607898502938298
Purdue,4.036832014385326
Quinnipiac,-2.240740402380276
Radford,-0.29078053596929254
Rhode Island,1.7725403676061422
Rice,-0.4187573235956926
Richmond,2.26226519355368
Rider,-2.9220841582674497
Robert Morris,-3.0776103405681674
Rutgers,3.4735176987321
Sacramento State,-1.1991971574919393
Sacred Heart,-1.4707292858059278
Saint Francis (PA),-2.130256454296989
St. Joseph's,-1.7076737144564413
Saint Louis,3.0667481886250942
Saint Mary's,2.8361614062633542
St. Peter's,-1.1526153946671953
Sam Houston State,-0.6097100469458177
Samford,-2.8182969169526166
San Diego State,3.756418624748118
San Diego,-1.557517644450392
San Francisco,1.0410126987837853
San Jose State,-3.8683880018150054
Santa Clara,0.866425190899546
Seattle,-1.8816389170229852
Seton Hall,3.6871671020438086
Siena,0.5563780772141939
South Alabama,-0.912234358381283
South Carolina State,-5.894653097216462
USC Upstate,-3.9341967855462974
South Carolina,0.3937105955443244
South Dakota State,1.1215666275694967
South Dakota,-0.08605112209155882
South Florida,0.24828756516401468
Southeast Missouri State,-2.3897957410692334
Southeastern Louisiana,-4.105790320538329
USC,4.722181914846017
SIU-Edwardsville,-3.176687924149436
Southern Illinois,-0.7211752210139625
SMU,2.440293327416743
Southern Miss,-2.3663544403940424
Southern Utah,1.1500643136399162
Southern,-2.094591158216419
St. Bonaventure,2.9482828731027024
St. Francis (NY),-2.624908655900941
St. John's (NY),2.2117190287692456
St. Thomas (MN),-2.624
Stanford,2.4264222235492046
Stephen F. Austin,0.5340548568177508
Stetson,-1.7419684562176079
Stony Brook,-0.7432124695591167
Syracuse,3.023400109989998
Tarleton State,-1.8693911674792298
Temple,1.010745850262969
UT-Martin,-4.7628543324059835
Tennessee State,-3.4986217304224927
Tennessee Tech,-3.217978400990209
Tennessee,4.523517380621761
Texas A&M-Corpus Christi,-3.555458486824687
Texas A&M,0.22931777354332156
Texas-Arlington,-0.7575045383724998
TCU,1.185352270281057
UTEP,-0.1984621570768239
Texas-Rio Grande Valley,-1.5248381093122259
UTSA,-0.8076042769357621
Texas Southern,-0.9520063912689124
Texas State,-0.19325253895750638
Texas Tech,3.9581687604292224
Texas,4.01010133592864
Toledo,2.118798240097521
Towson,-1.6832098517956746
Troy,-2.03313311614702
Tulane,0.07186652802765567
Tulsa,1.2231074935758022
UCLA,3.3803300804233887
Utah State,3.6527627047782523
Utah Valley,-0.2667763422141709
Utah,1.8000074275525182
Valparaiso,-0.26406275412814106
Vanderbilt,0.9310545767439229
Vermont,1.2404715998416553
Villanova,4.52471622169452
VCU,3.160341664444542
VMI,0.030633913775606487
Virginia Tech,3.204296172742316
Virginia,4.344677517481616
Wagner,-2.349781588846421
Wake Forest,0.07924287795002793
Washington State,1.5843302558188086
Washington,-0.07024363181081839
Weber State,0.29073228169837
West Virginia,4.304141979920319
Western Carolina,-0.716858277868441
Western Illinois,-3.2054873744589574
Western Kentucky,2.68494974694622
Western Michigan,-2.1049071618832746
Wichita State,2.968429947375719
William & Mary,-1.8113536263868557
Winthrop,1.6957210080845118
Wisconsin,3.9499785716827893
Wofford,0.7289136068328079
Wright State,2.6510873168929985
Wyoming,-0.5756534140140124
Xavier,3.5041811389263477
Yale,2.9351
Youngstown State,-1.6795672940383892
